flow ID,source IP,destination IP,source port,destination port,date,duration
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 14/05/2020  23:42:19 ,44025002
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.10,45060,20002, 15/05/2020  01:42:06 ,44021164
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  00:47:25 ,44074656
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 15/05/2020  02:14:28 ,43995513
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 14/05/2020  23:36:42 ,44015357
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  02:09:10 ,44020996
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  01:13:44 ,44020357
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:42:52 ,44012997
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:44:47 ,44018948
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  02:32:20 ,44019232
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 14/05/2020  23:35:17 ,44016941
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  00:25:21 ,44020477
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.7,45060,20002, 15/05/2020  01:07:13 ,44015564
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,54308, 15/05/2020  01:55:51 ,44008791
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:39:14 ,44023059
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  01:30:33 ,44012830
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.4,41065,20002, 15/05/2020  02:19:41 ,44019545
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  01:47:37 ,44012947
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:53:13 ,44018056
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.3,41065,20002, 15/05/2020  01:11:07 ,44738375
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  00:49:13 ,44020779
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 14/05/2020  23:53:39 ,44016675
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 14/05/2020  23:51:12 ,44026760
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.10,41065,20002, 14/05/2020  23:40:47 ,44008144
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.7,36479,20002, 15/05/2020  01:59:44 ,44012829
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  03:00:24 ,44018833
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.9,34422,20002, 15/05/2020  00:27:56 ,44010868
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,54308, 15/05/2020  02:34:36 ,44011784
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 14/05/2020  23:34:50 ,44015876
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  00:45:35 ,44027375
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  02:19:27 ,44029302
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  02:37:58 ,44013859
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,39169,20002, 15/05/2020  00:37:42 ,44019100
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.9,33783,20002, 15/05/2020  01:56:36 ,44027948
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  00:47:11 ,44009237
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,39169,20002, 15/05/2020  01:43:33 ,44017642
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.3,45060,20002, 15/05/2020  02:22:08 ,44144867
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 14/05/2020  23:43:05 ,44700369
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  01:33:29 ,44025054
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.5,54308,20002, 15/05/2020  00:18:17 ,44578434
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  02:58:47 ,44018807
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,39169,20002, 15/05/2020  00:23:42 ,44022868
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  03:02:31 ,44012713
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,45060,20002, 15/05/2020  00:32:39 ,44727432
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  01:48:42 ,44021493
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  02:00:26 ,44011914
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:32:35 ,44026864
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  00:37:33 ,44681938
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.9,39574,20002, 15/05/2020  02:56:59 ,44016993
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.10,39574,20002, 15/05/2020  02:50:13 ,44016252
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.4,39574,20002, 15/05/2020  01:10:04 ,44019329
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  01:12:57 ,44021343
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  00:15:30 ,44020412
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  01:50:06 ,44018690
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  01:08:06 ,44014282
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  00:45:35 ,44009868
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 14/05/2020  23:42:17 ,44009100
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.3,39169,20002, 15/05/2020  00:16:54 ,44093640
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.8,41065,20002, 15/05/2020  02:48:27 ,44086310
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 14/05/2020  23:40:53 ,44012465
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.7,34422,20002, 15/05/2020  00:23:18 ,44519659
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  01:10:37 ,44024367
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  02:06:23 ,44014993
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  01:10:16 ,44592714
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  00:41:24 ,44037338
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  01:31:34 ,44020485
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:47:02 ,44018102
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  01:55:58 ,44776127
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  00:44:37 ,44016378
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:03:12 ,44025020
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  00:23:40 ,44020785
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  01:38:25 ,44023929
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  02:03:43 ,44021457
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:22:23 ,44022405
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  02:23:11 ,44050789
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  01:02:55 ,44013556
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  00:36:08 ,44028270
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.3,39574,20002, 15/05/2020  00:33:49 ,44025876
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  02:55:42 ,44011691
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 14/05/2020  23:37:26 ,43995537
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  02:01:21 ,44024259
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  03:03:11 ,44011012
192.168.1.6-192.168.1.11-20002-54308,192.168.1.11,192.168.1.5,33783,20002, 15/05/2020  01:44:48 ,44014480
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  00:36:18 ,44023427
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  01:35:06 ,44028311
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,20002,20002, 15/05/2020  02:07:02 ,44019162
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  01:34:47 ,44016573
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.8,36479,20002, 15/05/2020  00:14:59 ,44562487
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  01:17:03 ,44063703
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  02:48:52 ,44026230
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,39574,20002, 15/05/2020  02:42:31 ,44029943
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  01:07:22 ,44020616
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.10,36479,20002, 14/05/2020  23:40:22 ,44016334
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.4,54308,20002, 15/05/2020  00:53:09 ,44017155
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:04:09 ,44015022
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,39169,20002, 15/05/2020  01:31:22 ,44790413
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  00:50:14 ,44015566
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 14/05/2020  23:48:06 ,44035142
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  02:42:28 ,44021481
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.8,39574,20002, 15/05/2020  01:52:17 ,44019994
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  02:06:36 ,44018764
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:19:15 ,44098268
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 14/05/2020  23:30:01 ,44014845
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  01:55:32 ,44029595
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  02:12:06 ,44026268
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:30:15 ,44020125
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,34422,20002, 15/05/2020  00:39:28 ,44021013
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  00:03:02 ,44026337
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.8,39574,20002, 14/05/2020  23:46:03 ,44013351
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 14/05/2020  23:57:43 ,44022522
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  02:26:02 ,44015616
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  01:43:08 ,44025770
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:23:28 ,44024836
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  02:01:50 ,44012379
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.10,54308,20002, 15/05/2020  00:17:32 ,44013096
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  01:23:00 ,44020353
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  02:04:05 ,44022420
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.11,54308,20002, 14/05/2020  23:55:16 ,44013708
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  02:17:17 ,44018311
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  00:03:42 ,44005928
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 14/05/2020  23:48:18 ,44020574
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  03:07:44 ,44023224
192.168.1.6-192.168.1.11-20002-54308,192.168.1.11,192.168.1.11,39169,20002, 14/05/2020  23:35:13 ,44005747
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  02:27:13 ,44011257
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.6,33783,20002, 15/05/2020  01:53:50 ,44019551
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  00:49:47 ,44013273
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  01:31:38 ,44479977
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  02:40:06 ,44021628
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  00:34:58 ,44006312
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.4,33783,20002, 15/05/2020  01:04:55 ,44743733
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 14/05/2020  23:54:44 ,44028523
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  02:05:02 ,44011185
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.3,34422,20002, 15/05/2020  01:37:26 ,44027375
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  02:15:07 ,44018089
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 14/05/2020  23:52:36 ,44014476
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  02:02:17 ,44025495
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,33783,20002, 15/05/2020  03:10:58 ,44009643
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,36479,20002, 15/05/2020  02:38:42 ,44029470
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  02:48:42 ,44013317
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 14/05/2020  23:55:47 ,44022336
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.3,41065,20002, 15/05/2020  01:57:46 ,44017049
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  02:36:40 ,44020354
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.10,36479,54308, 15/05/2020  00:04:34 ,44544278
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  01:37:07 ,44869490
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.8,41065,20002, 15/05/2020  00:43:48 ,44019811
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  00:57:56 ,44018982
192.168.1.6-192.168.1.11-20002-54308,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  01:43:59 ,44577467
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  02:46:22 ,44017468
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 15/05/2020  02:18:04 ,43995923
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 14/05/2020  23:30:01 ,44016977
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 15/05/2020  02:24:09 ,43996417
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  00:46:57 ,44015595
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  01:34:53 ,44011343
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.6,20002,20002, 15/05/2020  03:05:57 ,44012561
192.168.1.6-192.168.1.11-20002-54308,192.168.1.11,192.168.1.5,36479,20002, 15/05/2020  01:42:32 ,44045928
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  00:17:18 ,44018102
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  02:01:33 ,44013637
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 14/05/2020  23:45:47 ,44023236
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  00:02:33 ,44018050
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  02:51:04 ,44297371
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  01:28:08 ,44022644
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  00:48:32 ,44018527
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  02:09:11 ,44023645
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 14/05/2020  23:48:48 ,44023755
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.3,39169,20002, 15/05/2020  00:04:54 ,44674601
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  02:55:36 ,44022596
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  03:07:19 ,44026422
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  01:31:41 ,44016699
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,41065,20002, 15/05/2020  02:41:56 ,44718175
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.9,39169,20002, 15/05/2020  01:26:42 ,44018876
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.4,39169,20002, 15/05/2020  01:58:03 ,44015461
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 15/05/2020  02:03:29 ,43995613
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  02:15:15 ,44016758
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  01:25:20 ,44021656
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  01:07:02 ,44025297
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  02:46:53 ,44076885
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  01:07:00 ,44021801
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  00:53:56 ,44076341
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  00:44:26 ,44017948
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  02:05:39 ,44015542
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  00:08:16 ,44021477
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  02:09:40 ,44022529
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.3,39169,20002, 15/05/2020  01:25:06 ,44019236
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 15/05/2020  02:23:23 ,43995360
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.6,39574,20002, 15/05/2020  01:41:04 ,44024109
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  02:26:06 ,44023891
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  00:54:23 ,44020250
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,39169,20002, 15/05/2020  01:03:42 ,44679081
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.5,36479,20002, 15/05/2020  00:01:49 ,44968238
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:20:56 ,44724644
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 14/05/2020  23:58:30 ,44021421
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  02:35:11 ,44015727
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  00:23:40 ,44012683
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  02:53:32 ,44019500
192.168.1.11-192.168.1.9-34422-20002,192.168.1.6,192.168.1.9,34422,54308, 15/05/2020  02:54:25 ,44009415
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,39574,20002, 15/05/2020  03:14:41 ,44012555
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 14/05/2020  23:37:21 ,44015910
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  02:59:25 ,44025083
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 14/05/2020  23:30:01 ,43996314
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  02:19:35 ,44023056
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 15/05/2020  00:30:09 ,43998669
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 14/05/2020  23:50:45 ,44016100
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 14/05/2020  23:56:47 ,44499558
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 14/05/2020  23:49:21 ,44016127
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.3,20002,20002, 14/05/2020  23:39:50 ,44037228
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  00:51:34 ,44019867
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  00:20:39 ,44023928
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  00:48:24 ,44021130
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 15/05/2020  02:19:26 ,43996762
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.4,33783,20002, 14/05/2020  23:50:51 ,44013840
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.7,54308,20002, 14/05/2020  23:52:02 ,44016340
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:01:05 ,44014711
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,54308,20002, 15/05/2020  01:26:18 ,44017953
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.9,36479,20002, 15/05/2020  01:09:00 ,44011795
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 15/05/2020  00:06:34 ,43996378
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:23:05 ,44022293
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,45060,20002, 15/05/2020  01:14:36 ,44051841
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.6,36479,20002, 15/05/2020  02:08:30 ,44015902
